,db_id,original_sql,rewritten_sql_gpt,activated_rules_gpt,prompt_sql_similar,prompt_rules_similar
311,job,SELECT * FROM cast_info ci WHERE ci.person_id>539844 AND ci.role_id<8;,SELECT * FROM cast_info ci WHERE ci.person_id>539844 AND ci.role_id<8,[],"['SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id>3 AND t.production_year<2011 AND mi.info_type_id<18;']","[""['Empty List']""]"
312,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year>2007 AND mk.keyword_id=72;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year > 2007) AS t INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id = 72) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year<1989 AND mc.company_id<18810 AND mk.keyword_id<264;']","[""['FILTER_INTO_JOIN']""]"
313,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year>1987 AND mc.company_id=87859 AND mc.company_type_id=2 AND mi.info_type_id>5;",SELECT * FROM (SELECT * FROM title WHERE production_year > 1987) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id = 87859 AND company_type_id = 2) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 5) AS t1 ON t.id = t1.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=1 AND ci.role_id=4;']",['[]']
314,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year>2012 AND mk.keyword_id>15117;","SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year>2012 AND mk.keyword_id>15117",[],"['SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id>1 AND t.production_year>1989 AND mc.company_type_id<2;']","[""['Empty List']""]"
315,job,SELECT * FROM movie_companies mc WHERE mc.company_id<86998 AND mc.company_type_id<2;,SELECT * FROM movie_companies mc WHERE mc.company_id<86998 AND mc.company_type_id<2,[],"['SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND ci.person_id<2878634 AND ci.role_id<2;']","[""['Empty List']""]"
316,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=2002 AND mi_idx.info_type_id>100;","SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=2002 AND mi_idx.info_type_id>100",[],['SELECT * FROM movie_keyword mk WHERE mk.keyword_id=3037;'],"[""['Empty List']""]"
317,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>1 AND t.production_year=1982 AND mk.keyword_id=1272;","SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>1 AND t.production_year=1982 AND mk.keyword_id=1272",[],"['SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND t.production_year>1981 AND ci.person_id<578210 AND ci.role_id=1;']","[""['Empty List']""]"
318,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year>1996;","SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year>1996",[],"['SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year>2010 AND mi.info_type_id=3;']","[""['Empty List']""]"
319,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>2005 AND ci.role_id>1;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year > 2005) AS t INNER JOIN (SELECT * FROM cast_info WHERE role_id > 1) AS t0 ON t.id = t0.movie_id INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id,"['FILTER_INTO_JOIN', 'FILTER_REDUCE_EXPRESSIONS']",['SELECT * FROM movie_keyword mk WHERE mk.keyword_id=13269;'],['[]']
320,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=1 AND t.production_year=2006 AND ci.person_id>135569 AND ci.role_id<10;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year = 2006) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id > 135569 AND role_id < 10) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id>1 AND t.production_year=2006 AND mc.company_id=68;']","[""['FILTER_INTO_JOIN']""]"
321,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>4 AND t.production_year>1991 AND mc.company_id<5173;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 4 AND production_year > 1991) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 5173) AS t0 ON t.id = t0.movie_id INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH']",['SELECT * FROM movie_companies mc WHERE mc.company_id=1085 AND mc.company_type_id>1;'],"[""['FILTER_INTO_JOIN']""]"
322,job,SELECT * FROM cast_info ci WHERE ci.person_id=1496180 AND ci.role_id<2;,SELECT * FROM cast_info ci WHERE ci.person_id=1496180 AND ci.role_id<2,[],"['SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id<2 AND t.production_year<1912 AND ci.person_id<2030726;']","[""['Empty List']""]"
323,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id=201;,SELECT * FROM movie_keyword WHERE keyword_id = 201,['FILTER_SCAN'],"['SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year=2009 AND mc.company_id>1675 AND mi_idx.info_type_id<101;']","[""['FILTER_INTO_JOIN', 'FILTER_SCAN']""]"
324,job,"SELECT * FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.production_year=1968 AND mi_idx.info_type_id>100;",SELECT * FROM (SELECT * FROM title WHERE production_year = 1968) AS t INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id > 100) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=1979 AND ci.person_id>3263665 AND ci.role_id>1;']","[""['FILTER_INTO_JOIN']""]"
325,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year=1930 AND mi_idx.info_type_id<101 AND mk.keyword_id<498;",SELECT * FROM (SELECT * FROM title WHERE production_year = 1930) AS t INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id < 101) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 498) AS t1 ON t.id = t1.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'FILTER_REDUCE_EXPRESSIONS']",['SELECT * FROM cast_info ci WHERE ci.person_id<1840921 AND ci.role_id=3;'],"[""['FILTER_INTO_JOIN', 'FILTER_REDUCE_EXPRESSIONS']""]"
326,job,SELECT * FROM movie_companies mc WHERE mc.company_id=26328 AND mc.company_type_id<2;,SELECT * FROM movie_companies WHERE company_id = 26328 AND company_type_id < 2,"['FILTER_INTO_JOIN', 'FILTER_SCAN', 'FILTER_TABLE_FUNCTION_TRANSPOSE']",['SELECT * FROM cast_info ci WHERE ci.person_id<3692156 AND ci.role_id=3;'],"[""['FILTER_INTO_JOIN', 'FILTER_SCAN', 'FILTER_TABLE_FUNCTION_TRANSPOSE']""]"
327,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id>21063 AND mc.company_type_id=1;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 21063 AND company_type_id = 1) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id=7 AND t.production_year<2012 AND mc.company_id<49351 AND mi.info_type_id>7;']","[""['FILTER_INTO_JOIN']""]"
328,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year=2006 AND ci.person_id<2221102;",SELECT * FROM (SELECT * FROM title WHERE production_year = 2006) AS t INNER JOIN movie_companies ON t.id = movie_companies.movie_id INNER JOIN (SELECT * FROM cast_info WHERE person_id < 2221102) AS t0 ON t.id = t0.movie_id,"['JOIN_CONDITION_PUSH', 'FILTER_INTO_JOIN', 'FILTER_REDUCE_EXPRESSIONS']",['SELECT * FROM cast_info ci WHERE ci.person_id>256407;'],"[""['FILTER_INTO_JOIN', 'FILTER_REDUCE_EXPRESSIONS']""]"
329,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<2 AND t.production_year<1992;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 2 AND production_year < 1992) AS t INNER JOIN movie_info ON t.id = movie_info.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,"['JOIN_CONDITION_PUSH', 'FILTER_MERGE', 'FILTER_INTO_JOIN']",['SELECT * FROM cast_info ci WHERE ci.person_id<3635033 AND ci.role_id<4;'],"[""['FILTER_INTO_JOIN']""]"
330,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year=1979;",SELECT * FROM (SELECT * FROM title WHERE production_year = 1979) AS t INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id INNER JOIN movie_keyword ON t.id = movie_keyword.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year<2011 AND mc.company_id<17460 AND mc.company_type_id>1 AND mi_idx.info_type_id<101;']","[""['FILTER_INTO_JOIN']""]"
331,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year>1963 AND mi.info_type_id>98;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year > 1963) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 98) AS t0 ON t.id = t0.movie_id INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id,"['FILTER_INTO_JOIN', 'FILTER_REDUCE_EXPRESSIONS', 'JOIN_CONDITION_PUSH']",['SELECT * FROM movie_companies mc WHERE mc.company_id>72526 AND mc.company_type_id=2;'],"[""['FILTER_INTO_JOIN', 'FILTER_REDUCE_EXPRESSIONS']""]"
332,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<83304;,SELECT * FROM movie_keyword WHERE keyword_id < 83304,['FILTER_INTO_JOIN'],['SELECT * FROM cast_info ci WHERE ci.person_id<1725678 AND ci.role_id=2;'],"[""['FILTER_INTO_JOIN']""]"
333,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<2 AND t.production_year<2013;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 2 AND production_year < 2013) AS t INNER JOIN cast_info ON t.id = cast_info.movie_id INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=2006 AND mc.company_type_id=1 AND mi_idx.info_type_id>100;']","[""['FILTER_INTO_JOIN']""]"
334,job,SELECT * FROM cast_info ci WHERE ci.person_id>2243948;,SELECT * FROM cast_info WHERE person_id > 2243948,['FILTER_SCAN'],['SELECT * FROM cast_info ci WHERE ci.person_id=2431163 AND ci.role_id<3;'],['[]']
335,job,"SELECT * FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id=1 AND t.production_year=1976 AND mc.company_id<685 AND mc.company_type_id=1;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 1 AND production_year = 1976) AS t INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 685 AND company_type_id = 1) AS t0 ON t.id = t0.movie_id INNER JOIN movie_info ON t.id = movie_info.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN']","['SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>16489;']","[""['FILTER_INTO_JOIN', 'FILTER_SCAN']""]"
336,job,SELECT * FROM movie_companies mc WHERE mc.company_id=69176 AND mc.company_type_id<2;,SELECT * FROM movie_companies WHERE company_id = 69176 AND company_type_id < 2,['FILTER_SCAN'],"['SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id>15 AND mk.keyword_id>562;']","[""['FILTER_INTO_JOIN']""]"
337,job,"SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.kind_id<7 AND t.production_year=1902 AND mi.info_type_id>13;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year = 1902) AS t INNER JOIN cast_info ON t.id = cast_info.movie_id INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 13) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year>2011 AND mk.keyword_id<7329;']","[""['FILTER_INTO_JOIN']""]"
338,job,"SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year>1993 AND mk.keyword_id<15084;",SELECT * FROM (SELECT * FROM title WHERE production_year > 1993) AS t INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id < 15084) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year>1996 AND ci.person_id<3477122 AND ci.role_id>2;']","[""['FILTER_INTO_JOIN']""]"
339,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id>6 AND mc.company_type_id=1;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id > 6 AND company_type_id = 1) AS t ON title.id = t.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN']","['SELECT * FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>4 AND mk.keyword_id=16264;']","[""['FILTER_INTO_JOIN', 'FILTER_SCAN']""]"
340,job,"SELECT * FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year>1995 AND mi.info_type_id=8 AND mi_idx.info_type_id=100;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year > 1995) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id = 8) AS t0 ON t.id = t0.movie_id INNER JOIN (SELECT * FROM movie_info_idx WHERE info_type_id = 100) AS t1 ON t.id = t1.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=4 AND t.production_year<1996 AND mi.info_type_id=8 AND mk.keyword_id<1749;']","[""['FILTER_INTO_JOIN']""]"
341,job,"SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year>2004 AND mi.info_type_id<3;","SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.production_year>2004 AND mi.info_type_id<3",[],['SELECT * FROM cast_info ci WHERE ci.person_id=306515 AND ci.role_id<9;'],"[""['Empty List']""]"
342,job,"SELECT * FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id<152822;",SELECT * FROM title INNER JOIN (SELECT * FROM movie_companies WHERE company_id < 152822) AS t ON title.id = t.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id>2400433 AND ci.role_id<3 AND mi_idx.info_type_id=99;']","[""['FILTER_INTO_JOIN']""]"
343,job,SELECT * FROM movie_companies mc WHERE mc.company_id<80168;,SELECT * FROM movie_companies mc WHERE mc.company_id<80168,[],['SELECT * FROM cast_info ci WHERE ci.person_id<1296893 AND ci.role_id=2;'],"[""['Empty List']""]"
344,job,"SELECT * FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<7 AND t.production_year=1943 AND mi.info_type_id>17;",SELECT * FROM (SELECT * FROM title WHERE kind_id < 7 AND production_year = 1943) AS t INNER JOIN (SELECT * FROM movie_info WHERE info_type_id > 17) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'FILTER_SCAN']","['SELECT * FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id=331539 AND mi.info_type_id=3;']","[""['FILTER_INTO_JOIN', 'FILTER_SCAN']""]"
345,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id>2 AND ci.person_id=2690184 AND ci.role_id>1;",SELECT * FROM (SELECT * FROM title WHERE kind_id > 2) AS t INNER JOIN (SELECT * FROM cast_info WHERE person_id = 2690184 AND role_id > 1) AS t0 ON t.id = t0.movie_id,"['FILTER_INTO_JOIN', 'JOIN_CONDITION_PUSH', 'FILTER_REDUCE_EXPRESSIONS']",['SELECT * FROM movie_keyword mk WHERE mk.keyword_id>2202;'],"[""['FILTER_INTO_JOIN']""]"
346,job,"SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id=735661;",SELECT * FROM title INNER JOIN (SELECT * FROM cast_info WHERE person_id = 735661) AS t ON title.id = t.movie_id INNER JOIN movie_info_idx ON title.id = movie_info_idx.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year>1940 AND mk.keyword_id=36078;']","[""['FILTER_INTO_JOIN']""]"
347,job,"SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id<2686 AND mi_idx.info_type_id=100;","SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id<2686 AND mi_idx.info_type_id=100",[],"['SELECT * FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND ci.person_id>1733942 AND mk.keyword_id>20003;']","[""['Empty List']""]"
348,job,"SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year<2011 AND ci.role_id=1;","SELECT * FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year<2011 AND ci.role_id=1",[],"['SELECT * FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id>3 AND t.production_year<2011 AND mi.info_type_id<18;']","[""['Empty List']""]"
349,job,"SELECT * FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year=2007 AND mk.keyword_id>16264;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year = 2007) AS t INNER JOIN movie_info_idx ON t.id = movie_info_idx.movie_id INNER JOIN (SELECT * FROM movie_keyword WHERE keyword_id > 16264) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.production_year>1960 AND mc.company_id<56246 AND mc.company_type_id<2 AND mi_idx.info_type_id>101;']","[""['FILTER_INTO_JOIN']""]"
350,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id<8721;,SELECT * FROM movie_keyword WHERE keyword_id < 8721,['FILTER_SCAN'],"['SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id=7 AND t.production_year<2008 AND mc.company_type_id>1 AND ci.person_id<34053 AND ci.role_id<2;']","[""['FILTER_INTO_JOIN']""]"
351,job,"SELECT * FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id=7 AND t.production_year<2010 AND ci.role_id>3;",SELECT * FROM (SELECT * FROM title WHERE kind_id = 7 AND production_year < 2010) AS t INNER JOIN movie_companies ON t.id = movie_companies.movie_id INNER JOIN (SELECT * FROM cast_info WHERE role_id > 3) AS t0 ON t.id = t0.movie_id,['FILTER_INTO_JOIN'],"['SELECT * FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND t.production_year=2005 AND mi_idx.info_type_id<100;']","[""['FILTER_INTO_JOIN']""]"
352,job,SELECT * FROM movie_keyword mk WHERE mk.keyword_id>3661;,SELECT * FROM movie_keyword WHERE keyword_id > 3661,['FILTER_SCAN'],"['SELECT * FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>1 AND t.production_year=2011 AND ci.role_id<2 AND mi_idx.info_type_id<100;']","[""['FILTER_INTO_JOIN']""]"
